osm_id,name,other_tags,latitude,longitude
5077612704,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129925, 72.915349"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129925,72.915349
5077612705,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132303, 72.917995"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132303,72.9179414
5077612706,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131938, 72.918196"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131938,72.918196
5077612707,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131740, 72.918850"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13174,72.91885
5077612708,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131651, 72.918818"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131651,72.918818
5077612709,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.130780, 72.918895"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13078,72.918895
5077612710,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129939, 72.918946"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129939,72.918946
5077612711,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129675, 72.919043"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129675,72.919043
5077612712,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129266, 72.919076"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129266,72.919076
5077612713,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128974, 72.919152"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128974,72.919152
5077612714,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128673, 72.919083"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128673,72.919083
5077612715,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128437, 72.919043"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128437,72.919043
5077612716,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128268, 72.918771"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128268,72.918771
5077612717,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128919, 72.919004"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128919,72.919004
5077612718,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129602, 72.918103"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129602,72.918103
5077612719,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129726, 72.917857"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129726,72.917857
5077612720,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129546, 72.917205"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129546,72.917205
5077613121,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129636, 72.916727"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129636,72.916727
5077613122,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129636, 72.916047"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129636,72.916047
5077613123,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129543, 72.916067"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129543,72.916067
5077613124,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.125920, 72.916580"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.12592,72.91658
5077613125,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.125813, 72.916417"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.125813,72.916417
5077613127,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.125564, 72.916232"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.125564,72.916232
5077613128,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.125860, 72.916143"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.12586,72.916143
5077613129,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.126039, 72.916177"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.126039,72.916177
5077613130,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.126291, 72.916082"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.126291,72.916082
5077613131,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.126317, 72.915885"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.126317,72.915885
5077613132,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.126575, 72.915771"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.126575,72.915771
5077613133,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.126693, 72.915863"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.126693,72.915863
5077613134,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.127065, 72.915509"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.127065,72.915509
5077613135,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.127394, 72.915548"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.127394,72.915548
5077613136,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128274, 72.915301"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128274,72.915301
5077613137,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128972, 72.915327"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128972,72.915327
5077613138,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129637, 72.915357"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129637,72.915357
5077613139,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129617, 72.915540"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129617,72.91554
5077613140,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129545, 72.915739"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129545,72.915739
5077613141,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129433, 72.915471"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129433,72.915471
5077613142,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128805, 72.915438"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128805,72.915438
5077613143,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.128336, 72.915489"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.128336,72.915489
5077613144,Bin,"""amenity""=>""waste_basket"",""description""=>""19.137977, 72.912578"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.137977,72.912578
5077613145,Bin,"""amenity""=>""waste_basket"",""description""=>""19.135254, 72.914404"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135254,72.914404
5077613146,Bin,"""amenity""=>""waste_basket"",""description""=>""19.129014, 72.919227"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.129014,72.919227
5077840914,H12 Store,"""service:copy""=>""no"",""service:print""=>""no"",""shop""=>""convenience""",19.1353978,72.9047863
5077840915,H12 Print Shop,"""description:service:print""=>""A4, A3 Coloured"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1352092,72.9046513
5078179353,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1377527,72.9143963
5078179354,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1376824,72.9142964
5078179355,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1378496,72.9142139
5078179356,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1377419,72.9142213
5078179357,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1378255,72.914401
5078179358,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1379212,72.9143205
5078179359,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1378877,72.9143044
5078179360,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1289405,72.9159379
5078179361,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1293251,72.9158661
5078179362,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1293308,72.9157314
5078179363,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-10""",19.1289507,72.915657
5078179364,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-7""",19.1284109,72.9155758
5078179365,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-7""",19.1284122,72.9159889
5078179366,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1293289,72.9157532
5078179367,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1291091,72.9157528
5078179368,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1""",19.1315912,72.9158306
5078179369,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-4""",19.1308069,72.9159728
5078179370,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1304598,72.9157642
5078179371,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2-4""",19.1307132,72.915901
5078179372,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1;3""",19.1305497,72.9170496
5078179373,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""2""",19.131875,72.9168793
5078179374,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2;6;7""",19.131939,72.9176672
5078179375,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1328684,72.919068
5078179376,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1""",19.1324756,72.9182969
5078179377,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1;2""",19.1320018,72.9175874
5078179378,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2""",19.1320068,72.9173487
5078179379,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1""",19.1315355,72.9176445
5078179380,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1""",19.1311984,72.9179603
5078179381,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-6""",19.1306562,72.9181159
5078179382,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1""",19.131206,72.9186201
5078179383,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1309609,72.9179201
5078179384,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1305206,72.9172864
5078179385,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1""",19.1307182,72.9183519
5078179386,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1300138,72.9183586
5078179387,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""2""",19.1302304,72.9175191
5078179388,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1;2""",19.1301684,72.9165287
5078179389,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1304985,72.9163579
5078179390,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""2""",19.1310977,72.9163972
5078179391,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-5""",19.1316945,72.91664
5078179392,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2""",19.1333296,72.9172039
5078179393,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-5""",19.1322754,72.9172602
5078179394,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1""",19.132576,72.9168254
5078179395,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""1"",""repeat_on""=>""2""",19.1325772,72.9168405
5078179396,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0""",19.1330103,72.9153612
5078179397,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1324591,72.9154148
5078185854,H10 Print Shop,"""description:service:print""=>""A4 Coloured"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.12893,72.9155805
5078206065,Hostel 2 Stand,"""amenity""=>""taxi"",""description""=>""Non-frequent auto stand""",19.1359706,72.912534
5078206067,Main gate Stand,"""amenity""=>""taxi"",""description""=>""Small auto stand. 1-2 autos""",19.1256162,72.9161191
5078206068,YP gate stand,"""amenity""=>""taxi"",""description""=>""Large stand. 4-6 autos""",19.1291463,72.9189568
5078206069,H10 stand,"""amenity""=>""taxi"",""description""=>""Small stand. 1-2 autos""",19.129522,72.915699
5078206070,SOM stand,"""amenity""=>""taxi"",""description""=>""small stand. 1-2 autos""",19.1316981,72.9152443
5078206071,Hostel 15 Stand,"""amenity""=>""taxi"",""description""=>""Large stand. 3-4 autos""",19.1374195,72.9140141
5078296180,KreSIT,"""bus""=>""yes"",""public_transport""=>""platform"",""shelter""=>""yes""",19.1304509,72.9154149
5078296181,IIT Main Gate,"""bus""=>""yes"",""public_transport""=>""platform""",19.1259528,72.9162517
5078296182,Devi Temple (No Service),"""bus""=>""yes"",""public_transport""=>""platform""",19.124662,72.909673
5078296183,Lake Gate (No Service),"""bus""=>""yes"",""public_transport""=>""platform""",19.124787,72.911444
5078296184,3 Step Park (No Service),"""bus""=>""yes"",""public_transport""=>""platform""",19.125228,72.913521
5078296185,Ananth Quarters (No Service),"""bus""=>""yes"",""public_transport""=>""platform""",19.138064,72.916565
5078296186,QIP (Only Night Service),"""bus""=>""yes"",""public_transport""=>""platform""",19.134213,72.918286
5078296188,KV / Infinity Corridor,"""bus""=>""yes"",""public_transport""=>""platform""",19.129685,72.917807
5078296189,YP Point,"""bus""=>""yes"",""public_transport""=>""platform""",19.128459,72.919053
5078296190,Central Library,"""bus""=>""yes"",""public_transport""=>""platform""",19.134129,72.914159
5078296191,H15,"""bus""=>""yes"",""public_transport""=>""platform""",19.137522,72.915098
5078296192,H1,"""bus""=>""yes"",""public_transport""=>""platform""",19.135938,72.914621
5078296193,H3 / Indoor Swimming Pool,"""bus""=>""yes"",""public_transport""=>""platform""",19.135988,72.912338
5078296194,Tansa /H4,"""bus""=>""yes"",""public_transport""=>""platform""",19.135869,72.910525
5078296196,H6 Canara Bank ATM,"""bus""=>""yes"",""public_transport""=>""platform""",19.13515,72.90776
5078296197,Campus Hub / H5,"""bus""=>""yes"",""public_transport""=>""platform""",19.134293,72.910216
5078296198,H11,"""bus""=>""yes"",""public_transport""=>""platform""",19.133599,72.911906
5078296199,SOM,"""bus""=>""yes"",""public_transport""=>""platform"",""shelter""=>""no""",19.131705,72.915187
5078296200,H10,"""bus""=>""yes"",""public_transport""=>""platform"",""shelter""=>""yes""",19.129561,72.91545
5078296201,Canara Bank,"""brand""=>""Canara Bank"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""brand:wikipedia""=>""en:Canara Bank"",""brand:wikipedia:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""bus""=>""yes"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:ur""=>""کینرا بینک"",""public_transport""=>""platform"",""shelter""=>""no""",19.129627,72.915387
5078296202,Dean House,"""bus""=>""yes"",""public_transport""=>""platform""",19.128396,72.915285
5107315015,Brews & Bites Cafe,"""shop""=>""tea""",19.13369,72.9114
5107315016,hostel 10,"""shop""=>""tea""",19.1286,72.91564
5107315017,"Jeevan jyoti, hostel 15 c wing","""shop""=>""tea""",19.13765,72.91443
5107315018,shiv jumbo hostel 15,"""shop""=>""tea""",19.13825,72.914
5107315020,"anjali services pvt ltd, hostel 1","""shop""=>""tea""",19.135864,72.9135193
5107315421,"chef talk, hostel 2","""shop""=>""tea""",19.13661,72.91245
5107315422,"shubham catering services, hostel 3","""shop""=>""tea""",19.13626,72.91141
5107315423,"sai sidhi hospitality private ltd, hostel 5","""shop""=>""tea""",19.13588,72.91015
5107315424,"shree ganesh snack center, hostel tansa","""shop""=>""tea""",19.1358,72.91018
5107315425,"subhash caterers, hostel 5,","""shop""=>""tea""",19.13549,72.90975
5107315427,patel stationary,"""shop""=>""tea""",19.134798,72.9058157
5107315428,"technosky, hostel 13, wing A","""shop""=>""tea""",19.13459,72.90478
5107315429,gulmohar garden cafe,"""shop""=>""tea""",19.12985,72.91483
5107315431,badlu canteen(kresit),"""shop""=>""tea""",19.13068,72.91573
5107315432,shiru cafe,"""shop""=>""tea""",19.13084,72.91714
5107315433,civil cafe,"""shop""=>""tea""",19.13261,72.91688
5219518738,Swami Samarth Nagar Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1436605,72.8197117
5219518747,Lokhandwala Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1406596,72.8272155
5219518752,Adarsh Nagar Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1417935,72.8336078
5219518799,Mahakali Caves Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1334914,72.8746782
5219518806,SEEPZ Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1293634,72.8826453
5219518819,Saki Vihar Road Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1262047,72.8905142
5219519239,Powai Lake Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1200084,72.9059687
5219519273,Vikhroli Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1247293,72.9364698
5225899076,Bhakti Park Station,"""construction""=>""station"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.0288629,72.8779043
5225899082,Kasarvadavli Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""public_transport:version""=>""2"",""railway""=>""construction""",19.2674293,72.9666461
5225899089,Vijay Garden Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""public_transport:version""=>""2"",""railway""=>""construction""",19.2587261,72.9701337
5225899099,Tikujiniwadi Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""public_transport:version""=>""2"",""railway""=>""construction""",19.23836,72.9756099
5225899110,Majiwadi Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""public_transport:version""=>""2"",""railway""=>""construction""",19.2115581,72.9757702
5225899340,Mulund Check Naka Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.1834187,72.9508402
5225899378,Bhandup Mahapalika Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.1387423,72.9307744
5225899381,Naval Housing Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.1328874,72.9277198
5225899386,Kanjurmarg Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction"",""subway""=>""yes""",19.1253912,72.9252519
5225899391,Surya Nagar Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.1176571,72.9260842
5225899404,Shreyas Cinema Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.0976316,72.9162042
5225899453,Suman Nagar Station,"""construction""=>""stop"",""public_transport""=>""stop_position"",""railway""=>""construction""",19.0538593,72.8836221
5304409435,dhaba,"""amenity""=>""fast_food"",""outdoor_seating""=>""yes""",19.1334245,72.9147178
5304411908,Innovation cell,"""description""=>""Technology innovation """,19.1341026,72.9168011
5580528930,Brand Factory Vikhroli,"""shop""=>""mall""",19.1210015,72.9266646
5584919105,H1: Canteen,"""amenity""=>""restaurant"",""capacity""=>""50"",""cuisine""=>""indian;chinese;chicken;ice_cream;coffee_shop"",""delivery""=>""no"",""opening_hours""=>""Mo-Su 13:00-15:00,18:00-03:00"",""outdoor_seating""=>""no"",""smoking""=>""no"",""takeaway""=>""yes""",19.1362888,72.9142729
5843139503,Pratap Nagar,,19.1393605,72.9204279
5843139504,Hanuman Nagar,,19.1412761,72.9207605
5843139513,Market Gate,"""access""=>""private""",19.1283859,72.9192907
5877650987,Interaction Studio,"""amenity""=>""school"",""name:en""=>""interaction studio""",19.1332499,72.9173753
5877674686,small swimming pool,"""access""=>""private"",""addr:street""=>""Swimming pool road"",""leisure""=>""sports_centre"",""name:en""=>""Small swimming pool"",""operator""=>""IIT Bombay"",""sport""=>""swimming""",19.1357052,72.913191
5877887724,Dance_Room,"""use""=>""Recreation""",19.1333018,72.911835
5877993987,Paras Studio,"""shop""=>""photo""",19.1248124,72.916507
5878060586,Tailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1252312,72.9178607
5878060587,Tailor,"""shop""=>""tailor""",19.1254027,72.9178288
5878061589,Prince Men's Tailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1278325,72.9197168
5878064886,Shilpi Textiles,"""craft""=>""tailor"",""shop""=>""tailor""",19.1248419,72.9168703
5878069486,Tailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1252945,72.9178349
5878069487,Vaishali Tailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1254484,72.9178775
5878079785,laxmi studio,"""shop""=>""photo""",19.1248438,72.9167193
5878080285,Dulhan ladies,"""craft""=>""tailor"",""shop""=>""tailor""",19.1252018,72.9176766
5878080286,Bollywood queen,"""craft""=>""tailor"",""shop""=>""tailor""",19.1252111,72.9177584
5878083685,Mallika Tailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1257201,72.91783
5878083686,VandhanaTailor,"""craft""=>""tailor"",""shop""=>""tailor""",19.1259256,72.917877
5878271290,Envi Salon & Spa,"""addr:city""=>""Mumbai"",""addr:housenumber""=>""Phulora CHSL, 1st Flr, Shop No. 05,"",""addr:postcode""=>""400076"",""addr:street""=>""Jain Mandir Road, Opp. IIT Main Gate., Behind BATA showroom, Tirandaz, Powai"",""name_1""=>""salon"",""shop""=>""hairdresser""",19.1198264,72.9079465
5878271291,Lakme Salon,"""addr:city""=>""Mumbai"",""addr:housename""=>""Delphi Building, El tara building"",""addr:housenumber""=>""G1, Ground Floor"",""addr:postcode""=>""400076"",""addr:street""=>""Orchard Avenue, Panchkutir Ganesh Nagar, Powai"",""name_1""=>""salon"",""shop""=>""hairdresser""",19.1212253,72.9091091
5878271292,Charvi Beauty Parlour and Academy,"""addr:city""=>""Mumbai"",""addr:housenumber""=>""Phulora CHSL, 1st Flr, Shop No. 05,"",""addr:postcode""=>""400076"",""addr:street""=>""Jain Mandir Road, Behind BATA showroom, Tirandaz, Powai"",""name_1""=>""Parlour"",""shop""=>""beauty""",19.12544,72.9180693
5878271293,N.G. Beauty Parlour,"""addr:city""=>""Mumbai"",""addr:housenumber""=>""Shop No.8, Blue Nile Building, Near Hiranandani Hospital,"",""addr:postcode""=>""400076"",""addr:street""=>""Powai Kailash Complex Link Rd."",""name_1""=>""parlour"",""shop""=>""beauty""",19.1215198,72.9170548
5878271294,Jean-Claude Biguine Salon & Spa,"""shop""=>""hairdresser""",19.1206201,72.9093006
5878271295,"Nirvana - Skin & Hair Care, Salon & Spa","""shop""=>""hairdresser""",19.1193561,72.9118911
5878271296,Bablu's Unisex Salon,"""beauty""=>""hair"",""shop""=>""hairdresser""",19.1193409,72.9116145
5878271297,Ashraf's Scissors Hands,"""shop""=>""hairdresser""",19.1192452,72.9123232
5878271299,Mala's Beauty Parlour,"""shop""=>""beauty""",19.1186958,72.9011914
5878271300,Ashraf's Scissors Hands,"""addr:city""=>""Mumbai"",""addr:housenumber""=>""Shop No.13, 1st floor, C wing, Lake Primrose,"",""addr:postcode""=>""400076"",""addr:street""=>""Off Adi Shankaracharya Marg, Near Gopal Sharma School, Powai,"",""shop""=>""hairdresser""",19.122189,72.9146178
5878271301,Princess Beauty Parlour,"""shop""=>""beauty""",19.125945,72.9189111
5878271303,Ivana Beauty Parlour & Classes,"""shop""=>""beauty""",19.1243767,72.9165662
5878271304,Friendz Beauty Parlour,"""addr:city""=>""Mumbai"",""addr:housenumber""=>""Tara Building, Srushti Complex,"",""addr:postcode""=>""400072"",""addr:street""=>""Baji Pasalkar Marg (Saki Vihar Road)"",""shop""=>""beauty""",19.1222092,72.891434
5878271306,Sangita Beauty Parlour,"""shop""=>""beauty""",19.1185367,72.8918033
5878271901,R_Area25,"""description""=>""Dance Room +Gym +lounge""",19.1285959,72.9157716
5878271902,R_Area24,"""description""=>""Sports Room + Lounge""",19.1342602,72.9060185
5878271903,R_Area23,"""description""=>""Dance room + Lounge""",19.1342976,72.9048657
